Entry format

Num AJB_ID Author [and author [and …]] [ed.|comp.], Title, Place, Publisher, year, description, price, review [and review [and …]], comments
95 49.05(0).60  C. H Slueter, Atoom en kosmos; Problemen der astrophysica, Amsterdam, G. W. Breughel, 1949, 231 pp, , Hemel en Dampkring 47 79, 

96 49.05(0).61  W. Stein, Das Kleine Sternenbuch, Berlin-Bielefeld, Verlag Klasing & Co. GmbH, 1948, 182 pp, 6.90 DM, Sternenwelt 1 262, 

97 49.05(0).62  B. Šternbeck and F. Link, Jen bychom rádi věděli ..., Prag, Verlag JČMF, 1949, 129 pp, , , 2nd edition;in Czech;

98 49.05(0).63  O. Thomas, Astronomie; Tatsachen und Probleme, Salzburg, Verlag <<Das Bergland-Buch>>, 1949, 632 pp, 38.00 DM and 14.00 DM, Gaz astr 31 86 and Orion Schaffhausen 3 30 and Pop Astr 57 152, 6th edition;

99 49.05(0).64  H. Vogt, Der Bau des Weltalls, Stuttgart, C. E. Schwab - Verlag, 1949, 108 pp, 4.80 DM, AN 277 276 and Sterne 25 45 and Sternenwelt 1 191 and Z. f. Naturforschung 4a 315, other CES-Bücherei Band 16; 

100 49.05(0).65  K. W. Wagner, Bau und Entstehung des Weltalls; Naturwissenschaft comma Technik und Religion, Braunschweig, Fr. Vieweg & Sohn, 1949, 57 pp, 2.70 DM, AN 278 144, 

101 49.06(0).66  H. Werner, Vom Polarstern bis zum Kreuz des Südens; Eine allgemeinverständliche Einführung in die Astronomie der Himmelskugel und Anleitung zur Orientierung im Gelände nach Gestirnen auf der ganzen Erde, Jena, Gustav Fischer, 1946, 210 pp, , Naturwiss. Rundschau 2 86, 2nd edition;

102 49.05(0).67  G. J. Whitrow, The Structure of the Universe, London, Hutchinson's University Library, 1949, 171 pp, 7s 6d, JBAA 61 28, 

103 49.05(0).68  B. A. Woronzow-Weljaminow, Das Weltall, Moskau-Leningrad, Technischer Staatsverlag, 1947, 488 pp, 10R., AJ UdSSR 26 262, in Russian;

104 49.05(0).69  B. A. Woronzow-Weljaminow, Astronomie, Moskau, Staatsverlag für Lehr- und Erziehungsbücher der Ministeriums für Bildungswesen der russischen Sowjetrepublik, 1949, 176 pp, 2R. 90 Kop., , 3rd edition;in Russian;

105 49.05(0).70  B. A. Woronzow-Weljaminow, Sammlung von Aufgaben und Übungen zur Astronomie, Moskau-Leningrad, Staatsverlag für technish-theoretische Literatur, 1949, 260 pp, 5R. 60 Kop., , 2nd edition;in Russian;

106 49.05(0).71  B. A. Woronzow-Weljaminow, Der Bau des Weltall, Moskau-Leningrad, Staatsverlag für Jungendliteratur, 1949, 48 pp, 60 Kop., , 2nd edition;in Russian;

107 49.05(0).72  B. A. Woronzow-Weljaminow, Der Bau des Weltalls, Moskau, Verlag <<Prawda>>, 1949, 20 pp, 50 Kop., , in Russian;

108 49.05(0).73  S. K. Wsechswjatskij and A. A. Jakowkin, Astronomie Heft 2, Kiew, Staatsverlag für Lehr- und Erziehungsbücher <<Radjanska Schkola>>, 1949, 131 pp, 6R., , in Ukrainian;

109 49.05(0).74  , How to Find the Stars and Planets, Cincinnati, University of Cincinnati Observatory, , , $0.25, Sky Tel. 8 99, 

110 49.05(0).75  , Newcomb-Engelmann comma Populäre Astronomie, , , , , , Naturwissenschaften 36 284 and Phys. Blätter 5 43, reference AJB 48.05.59;

111 49.05(0).76  , Das Weltall in Zahlen, , , , , , Himmelswelt 56 190, reference AJB 48.05.56;

112 49.05(0).77  , 100 Facts in Astronomy, London, The Naldrett Press, , 32 pp, 6d, JBAA 59 131, 

113 49.06(0).03  K. L. Bajew and W. A. Schischakow, Die Wahrheit über den Himmel, Alma-Ata, Kasachischer Staatsverlag, 1949, 56 pp, 1R. 20 Kop., , in Russian;

114 49.06(0).11  K. Cuypers, Reizigers voor de Maan comma instappen!; Aard-en Maanrijkskunde voor de jeugd, Antwerpen, De Garve Hopland 27, , 80 pp, 35.80 fr., Heelal 5 Nr. 6 3, 

115 49.06(0).12  M. Daisomont, Où en est l'astrologie?, Bruges, Editions <<De Tempel>>, 1947, 51 pp, 50 frs., Ciel et Terre 65 41, 

116 49.06(0).13  F. Dessauer, Mensch und Kosmos, Frankfurt a. M., Verlag Josef Knecht, 1949, 234 pp, 7.80 DM, Z. f. Naturforschung 4a 480, also published Frankfurt a. M.: Carolusdruckerei;

117 49.06(0).16  A. Eddington, Philosophie der Naturwissenschaft, Wien, Humbolt-Verlag, 1949, 288 pp, 23.00 S., , translated from English by K. Hauptvogel;

118 49.06(0).18  R. Eisler, The Royal Art of Astrology, London, Herbert Joseph Ltd., , 296 pp, £18, Ciel et Terre 65 302, 

119 49.06(0).19  F. Eredia, Il fuoco e la luce, Milano, Valentino Bompiani Editore, 1949, 154 pp, , , other Avventure del Pensiero Vol. 68; 

120 49.06(0).20  A. Fritz, Unsere Welt; Der rätselvolle Bau des Kosmos, Stuttgart, Union Deutsche Verlagsgesellschaft, 1949, 304 pp, 8.50 DM, Sternenwelt 1 167, 

121 49.06(0).24  F. Gruber, Das negative Proton; Astrophysikalische Beweisgründe für seine Existenz; Neue Kosmogonie, Wien, Selbstverlag des Verfassers, 1949, 24 pp, , , other self published; 

122 49.06(0).25  G. A. Gurew, Gab es einen Anfang und wird es ein Ende der Welt geben?, Kasan, Tatarischer Staatsverlag, 1949, 56 pp, 2R. 50 Kop., , in Tatar;

123 49.06(0).30  R. W. Kunizkij, Gab es einen Anfang der Welt?, Moskau-Leningrad, Staatsverlag für technish-theoretische Literatur, 1949, 32 pp, 50 Kop., , 2nd edition;in Russian;

124 49.06(0).31  A. Lundbak, Atomet og Universet, , <<Kultur og Videnskab>> Forlaget Fremad, , , 12.00 Kr., NAT 1949 119, 

125 49.06(0).34  S. A. Pachuto, Der Zusammenbruck der religiösen Legende über die Weltschöpfung, Tallin, Staatsverlag <<Politischie Literatur>>, 1949, 36 pp, 1R. 50 Kop., , in Estonian;

126 49.06(0).38  N. Puchnatschew, Gab es einen Anfang und wird es ein Ende der Welt geben?, Nowosibirsk, Nowosibirscker städtisches Lektionsbüro, 1949, 36 pp, , , in Russian;

127 49.06(0).44  I. Sergejew, Ungewöhnliche Himmelsbeobachtungen, Ulan-Ude, Burjat-mongolischer Verlag, 1949, , 1R. 95 Kop., , in Buryat-Mongolian;

128 49.06(0).48  N. N. Sytinskaja, Gibt es eid Leben auf den Himmelskörpern?, Moskau-Leningrad, Verlag Akad. Wiss. UdSSR, 1949, 108 pp, 2R. 75 Kop., , in Russian;

129 49.06(0).49  G. A. Tichow, Astrobotanik, Alma-Ata, Verlag Akad. Viss. kasach. Sowjetrepublik, 1949, 23 pp, 1r. 50 Kop., , in Russian;

130 49.06(0).52  K. W. Wagner, Bau und Enstehung des Weltalls, Braunschweig, Friedrich Vieweg und Sohn, 1949, 57 pp, , Sterne 25 187, 

131 49.06(0).54  S. L. Walgard, Leben im Weltall, Moskau, Verlag <<Moskowskij Rabotschij>>, 1949, 96 pp, 2R., , in Russian;

132 49.06(0).56  D. Wattenberg, Materie und Leben, Berlin-Frohnau, Conder Verlag, 1949, , , Himmelswelt 56 190, 

133 49.06(0).59  H. Weyl, Philosophy of Mathematics and Natural Science, Princeton, Princeton University Press, 1949, 311 pp, $5.00, Publ ASP 61 234, 

134 49.06(0).60  B. A. Woronzow-Weljaminow, Das Licht — ein Bote ferner Welten, Moskau, Verlag der Prawda, 1949, 28 pp, 60 Kop., , in Russian;

135 49.06(0).61  B. A. Woronzow-Weljaminow, Gab es einen Anfang und wird es ein Ende der Welt geben?, , Tschkalowsker Verlag, 1949, 44 pp, 55 Kop., , in Russian;

136 49.06(0).67  , Dichters over sterren; Een bloemlezing verzameld en ingeleid door Dr M. G. J. Minnaert, Arnhem, van Loghum Slaterus, 1949, 219 pp, , , 

137 49.06(0).68  , Unterhaltungen über naturwisenschaftliche Themen, Rostow/Don, Abteilung für kulturell-aufklärende Arbeiten des Rostower Gebiets, 1949, 164 pp, , , in Russian;

138 49.10(2).24  N. I. Leonow, Ulugbek — eingroßer Astronom es 15 Jahrhunderts, Moskau-Leningrad, Staatsverlag für technisch-theoretische Literatur, 1949, 64 pp, 95 Kop., , in Russian;

139 49.10(2).26  G. Loria, Galileo Galilei, Prag, Verlag Svoboda, 1949, 185 pp, , , translated from Italian;

140 49.10(2).34  G. Rewsin, Nikolaus Kopernikus (1473—1543), , Leninschen Kommunistischen Jungendverbandes der UdSSR, 1949, 432 pp, 7R. 50 Kop., , in Russian;

141 49.10(2).35  V. Ronchi, Galileo e il cannocchiale, , , , , , Heelal 5 32, reference AJB 45.03.85;

